time per frame
0.0052063
0.0080086
0.005324
0.0051411
0.0049801
0.0044781
0.0060413
0.0043837
0.0051191
0.0041249
0.0043253
0.0042948
0.0049853
0.0041888
0.0044445
0.0042368
0.0046598
0.0068238
0.0045638
0.0044629
0.0046841
0.0045478
0.0044074
0.0055299
0.00449
0.0047044
0.0043075
0.0044791
0.0063896
0.0042453
0.0047914
0.0042596
0.0042339
0.0048879
0.0050555
0.0043207
0.0043971
0.0043842
0.0041799
0.0065808
0.0045465
0.0042964
0.0044857
0.0045806
0.004421
0.0042616
0.0042127
0.0046055
0.0046859
0.0042406
0.006659
0.0043221
0.0046681
0.0048621
0.0047758
0.0044795
0.0043717
0.0045079
0.0043118
0.0042462
0.0044387
0.006125
0.0042848
0.0043206
0.0045226
0.0048076
0.0043386
0.004161
0.0042635
0.0043356
0.0043357
0.0041688
0.0061032
0.0040438
0.0042181
0.004009
0.0040498
0.0040521
0.004486
0.0045365
0.0040323
0.0043226
0.006227
0.0043517
0.0042638
0.0039323
0.0046704
0.0045644
0.0079689
0.0052775
0.0042877
0.0056078
0.0070223
0.0043652
0.0045712
0.003892
0.0047985
0.0040422
0.0043862
0.0042525
0.0047604
0.0045142
0.0044467
0.0061614
0.0043189
0.0039733
0.0045939
0.0043565
0.004184
0.0047233
0.0056728
0.0046722
0.0044069
0.0070989
0.0096249
0.0043474
0.0044839
0.0043828
0.0049193
0.0041853
0.0043566
0.0042604
0.0044867
0.004464
0.0043722
0.007421
0.0058346
0.0048121
0.0043933
0.0045344
0.0044879
0.0047951
0.0041066
0.0047762
0.0087557
0.0046249
0.0044844
0.0047638
0.0042968
0.0044035
0.0043896
0.0050013
0.0044948
0.0045959
0.0064494
0.0045643
0.0044434
0.004707
0.0042822
0.0047099
0.0043239
0.0044131
0.0042391
0.0044701
0.0063982
0.0040452
0.0043229
0.0042891
0.0039466
0.0044493
0.0043908
0.0040371
0.0042361
0.0045729
0.0063951
0.0047202
0.0046951
0.0047065
0.0043688
0.0047729
0.0043566
0.0042259
0.004353
0.0044898
0.0063339
0.0043591
0.0047288
0.0044386
0.0044981
0.0046968
0.0045931
0.0042399
0.0043657
0.0048364
0.0043558
0.0064752
0.0043482
0.0039933
0.0042578
0.0043638
0.0045825
0.0044654
0.0045289
0.0048426
0.0044907
0.0044726
0.00647
0.0043689
0.0046267
0.0039092
0.0044826
0.0041872
0.0045645
0.0045538
0.0044601
0.0043723
0.0067199
0.004193
0.004542
0.0043095
0.0048776
0.0041159
0.0041226
0.0045413
0.0042262
0.0047606
0.0045379
0.0068079
0.0040179
0.0043478
0.0049167
0.0043169
0.0044455
0.0051403
0.0044545
0.0054744
0.0063506
0.0047233
0.0044609
0.0042708
0.0043654
0.0047281
0.0043537
0.0046144
0.0044587
0.0044731
0.0051731
0.0067444
0.0050254
0.0047662
0.004911
0.0048316
0.0049668
0.0066163
0.0056727
0.0053536
0.0080906
0.0052624
0.0047994
0.0047706
0.0049966
0.004906
0.0051261
0.005286
0.0051917
0.0051677
0.0075208
0.0044852
0.005399
0.0047966
0.0051768
0.0049815
0.0044838
0.0050547
0.0046845
0.0048236
0.006745
0.0045455
0.0044746
0.0048118
0.0044535
0.0044058
0.0043332
0.0040996
0.0042686
0.0042165
0.0062129
0.0044625
0.0044453
0.0046379
0.0045304
0.0039357
0.0042869
0.0041851
0.0045439
0.0041754
0.0064718
0.0043694
0.0044078
0.0043429
0.0045362
0.0046026
0.0045
0.0045887
0.004249
0.0043266
0.0045625
0.0066432
0.006546
0.005701
0.0043715
0.005236
0.0048135
0.0043713
0.0048219
0.0054012
0.0043498
0.0045303
0.0070455
0.0045161
0.0045563
0.0045687
0.0049376
0.0049511
0.0042132
0.0048108
0.0041844
0.0047499
0.0041771
0.007734
0.0078848
0.0046789
0.0040671
0.0048899
0.0045784
0.0041697
0.0047651
0.0040451
0.0051864
0.0066002
0.0042905
0.0048058
0.0041261
0.0041512
0.0046226
0.0045235
0.0047729
0.0043289
0.0043886
0.0045326
0.0067705
0.0049508
0.0043435
0.0040698
0.0044256
0.0046668
0.0049161
0.0041812
0.0052443
0.0040997
0.0071881
0.0045694
0.0045239
0.004021
0.0051834
0.0043922
0.0048284
0.0044265
0.0049592
0.0054754
0.0070748
0.0044613
0.0046126
0.0048021
0.0043036
0.0044163
0.0042366
0.0045664
0.0043811
0.0042549
0.006942
0.0046125
0.0044534
0.0045806
0.0040931
0.0040066
0.0043332
0.0041366
0.0040952
0.0041093
0.0061854
0.004693
0.004128
0.0046696
0.0052175
0.0043981
0.0043922
0.0047231
0.0043845
0.0043289
0.0045385
0.0065897
0.0045145
0.0044259
0.0042684
0.0041958
0.004586
0.0045997
0.0042468
0.0042103
0.0043702
0.0065843
0.0044037
0.0047349
0.0045903
0.0046761
0.0048131
0.004453
0.0043881
0.0043022
0.0045976
0.0045057
0.0063421
0.0041872
0.0041533
0.0042484
0.0039097
0.0041939
0.0041891
0.0042765
0.0045315
0.0042688
0.0066173
0.004584
0.0042449
0.0044932
0.0043179
0.0049024
0.0045307
0.0045034
0.0048978
0.0046773
0.006592
0.004678
0.0044629
0.00466
0.0044179
0.0040883
0.0047863
0.0046054
0.0054626
0.0044294
0.0045128
0.0074654
0.0050659
0.0042991
0.0046964
0.0048229
0.0041404
0.0046
0.0041981
0.0051794
0.0042269
0.0067203
0.0042779
0.0041427
0.004733
0.0040423
0.0044277
0.0042726
0.0048891
0.0046639
0.0040343
0.0046193
0.0072479
0.0043562
0.0050473
0.0047184
0.0041947
0.0047591
0.0040289
0.0042703
0.004585
0.004587
0.0068141
0.004653
0.0041834
0.0047106
0.0046564
0.0046618
0.0047412
0.0047468
0.0043443
0.0044276
0.0045981
0.0070452
0.0042623
0.0049128
0.0043616
0.0036496
0.0044814
0.0042089
0.003774
0.0042011
0.0040425
0.0042299
0.0067394
0.0042242
0.0049176
0.0049485
0.0044148
0.0046704
0.0043011
0.0043661
0.0045165
0.0041076
0.006994
0.0044534
0.0050066
0.00477
0.007033
0.004982
0.0045877
0.0051698
0.0043961
0.0044857
0.0049967
0.0068213
0.0047048
0.0050509
0.0045539
0.0045518
0.0044803
0.0044615
0.0044872
0.0046716
0.0047355
0.0077657
0.0071635
0.0044172
0.0045944
0.0046243
0.0052165
0.0039531
0.0049815
0.0046977
0.0045862
0.0064977
0.0043612
0.0048298
0.0043132
0.0053777
0.0052825
0.0043607
0.0045243
0.0049824
0.0042919
0.0073836
0.0049826
0.0044171
0.0049598
0.0040707
0.0043781
0.0044255
0.0044237
0.0046493
0.0042559
0.004282
0.0066886
0.0040562
0.0045388
0.004416
0.0042903
0.0045187
0.0044285
0.0041884
0.0044357
0.0047449
0.0065362
0.0044742
0.0047122
0.0046823
0.0050307
0.0052185
0.0049727
0.0040976
0.004483
0.0043796
0.0065025
0.0045714
0.0043852
0.0045485
0.0044801
0.0043974
0.0046082
0.0045192
0.0048865
0.004667
0.0044107
0.0065609
0.0047016
0.0042495
0.0042958
0.0042597
0.0045052
0.0043848
0.0044081
0.0042637
0.0042906
0.0070231
0.0044733
0.0044488
0.0045424
0.0044847
0.004494
0.0045824
0.0047218
0.0049815
0.0045223
0.004483
0.0071819
0.0044866
0.0049224
0.0045612
0.0042188
0.0045525
0.0056049
0.0040791
0.0044108
0.0046667
0.0071767
0.0050046
0.0058853
0.004601
0.0044932
0.0042715
0.0047789
0.004034
0.0044788
0.0043133
0.0062016
0.0046465
0.0040861
0.0045553
0.0051246
0.00431
0.0048508
0.0045269
0.00447
0.0046006
0.0043195
0.0045472
0.0068772
0.0041703
0.0046513
0.0044107
0.0046063
0.0045313
0.0047518
0.004431
0.0045076
0.0042795
0.0067497
0.0045883
0.0044031
0.0040414
0.0043892
0.0044517
0.0041193
0.0041753
0.0043939
0.0040968
0.0043161
0.0067838
0.0044053
0.0045266
0.0043168
0.0044585
0.0046058
0.004514
0.0049995
0.0051934
0.004259
0.0043572
0.0066472
0.0044953
0.0045228
0.0046107
0.0046221
0.004548
0.0048065
0.0044119
0.0048257
0.0047019
0.0046581
0.0058818
0.0047843
0.0045403
0.004643
0.0049574
0.0040533
0.0043039
0.004019
0.0043726
0.0042637
0.0041736
0.0071434
0.0040373
0.0041343
0.0043168
0.0043459
0.0045203
0.0043027
0.0045097
0.0043598
0.0042113
0.006516
0.00422
0.0040414
0.0041251
0.0048169
0.0039426
0.0041707
0.0040148
0.004451
0.0041355
0.0043472
0.0066127
0.0041488
0.0042469
0.0054909
0.0041965
0.0066801
0.0052018
0.0046629
0.0051611
0.0064333
0.0044062
0.0042978
0.0044684
0.0046942
0.0042229
0.0044548
0.0048102
0.0042761

