time,hmd rotation
12:10:58:047,-0.02905273
12:10:58:055,-0.02932739
12:10:58:063,-0.03005981
12:10:58:072,-0.02981567
12:10:58:080,-0.03057861
12:10:58:088,-0.0302124
12:10:58:097,-0.03005981
12:10:58:108,-0.0302124
12:10:58:117,-0.03039551
12:10:58:125,-0.03005981
12:10:58:132,-0.02996826
12:10:58:142,-0.02798462
12:10:58:150,-0.02856445
12:10:58:158,-0.02792358
12:10:58:169,-0.02880859
12:10:58:178,-0.03009033
12:10:58:186,-0.0302124
12:10:58:197,-0.03085327
12:10:58:205,-0.03240967
12:10:58:213,-0.03308105
12:10:58:221,-0.03396606
12:10:58:231,-0.03463745
12:10:58:239,-0.03421021
12:10:58:248,-0.03414917
12:10:58:257,-0.03213501
12:10:58:264,-0.03204346
12:10:58:272,-0.03231812
12:10:58:283,-0.03253174
12:10:58:291,-0.03326416
12:10:58:300,-0.03378296
12:10:58:308,-0.03503418
12:10:58:316,-0.03396606
12:10:58:324,-0.03479004
12:10:58:333,-0.03536987
12:10:58:343,-0.03463745
12:10:58:351,-0.03430176
12:10:58:361,-0.03387451
12:10:58:368,-0.03323364
12:10:58:378,-0.0329895
12:10:58:385,-0.03302002
12:10:58:395,-0.03289795
12:10:58:402,-0.0333252
12:10:58:412,-0.03500366
12:10:58:421,-0.03482056
12:10:58:431,-0.03591919
12:10:58:440,-0.03662109
12:10:58:449,-0.03704834
12:10:58:459,-0.03604126
12:10:58:466,-0.03570557
12:10:58:474,-0.03457642
12:10:58:483,-0.03555298
12:10:58:490,-0.03427124
12:10:58:499,-0.03323364
12:10:58:507,-0.03463745
12:10:58:516,-0.03546143
12:10:58:525,-0.03689575
12:10:58:534,-0.03845215
12:10:58:542,-0.03866577
12:10:58:551,-0.04125977
12:10:58:559,-0.04089355
12:10:58:569,-0.04138184
12:10:58:580,-0.0401001
12:10:58:588,-0.03851318
12:10:58:597,-0.03793335
12:10:58:604,-0.03723145
12:10:58:613,-0.03713989
12:10:58:621,-0.03674316
12:10:58:629,-0.0385437
12:10:58:640,-0.04040527
12:10:58:648,-0.04043579
12:10:58:657,-0.04058838
12:10:58:664,-0.04129028
12:10:58:672,-0.03994751
12:10:58:681,-0.03939819
12:10:58:688,-0.03826904
12:10:58:698,-0.03738403
12:10:58:707,-0.03787231
12:10:58:714,-0.03762817
12:10:58:724,-0.03790283
12:10:58:732,-0.03982544
12:10:58:742,-0.04119873
12:10:58:750,-0.04064941
12:10:58:761,-0.04138184
12:10:58:769,-0.04022217
12:10:58:777,-0.04074097
12:10:58:785,-0.03930664
12:10:58:793,-0.03994751
12:10:58:802,-0.03945923
12:10:58:810,-0.03994751
12:10:58:817,-0.04003906
12:10:58:828,-0.04019165
12:10:58:837,-0.04107666
12:10:58:845,-0.04171753
12:10:58:852,-0.04190063
12:10:58:862,-0.04229736
12:10:58:870,-0.04229736
12:10:58:879,-0.04153442
12:10:58:887,-0.04101563
12:10:58:896,-0.04138184
12:10:58:906,-0.04000854
12:10:58:914,-0.04040527
12:10:58:922,-0.04077148
12:10:58:931,-0.04107666
12:10:58:945,-0.04226685
12:10:58:955,-0.0411377
12:10:58:967,-0.04180908
12:10:58:974,-0.04238892
12:10:58:984,-0.04232788
12:10:58:992,-0.04278564
12:10:59:001,-0.04171753
12:10:59:010,-0.04321289
12:10:59:020,-0.04275513
12:10:59:028,-0.0425415
12:10:59:036,-0.04180908
12:10:59:045,-0.04138184
12:10:59:053,-0.04138184
12:10:59:061,-0.04135132
12:10:59:069,-0.04162598
12:10:59:080,-0.04150391
12:10:59:087,-0.04092407
12:10:59:095,-0.04037476
12:10:59:104,-0.04025269
12:10:59:112,-0.04058838
12:10:59:121,-0.0406189
12:10:59:131,-0.04040527
12:10:59:143,-0.03942871
12:10:59:152,-0.0397644
12:10:59:159,-0.03948975
12:10:59:170,-0.03942871
12:10:59:179,-0.0390625
12:10:59:187,-0.03967285
12:10:59:197,-0.03936768
12:10:59:208,-0.0397644
12:10:59:216,-0.03994751
12:10:59:225,-0.03997803
12:10:59:234,-0.04052734
12:10:59:246,-0.04199219
12:10:59:255,-0.04125977
12:10:59:265,-0.04104614
12:10:59:276,-0.0402832
12:10:59:285,-0.04049683
12:10:59:294,-0.04067993
12:10:59:305,-0.04089355
12:10:59:313,-0.0413208
12:10:59:322,-0.04089355
12:10:59:332,-0.040802
12:10:59:340,-0.04071045
12:10:59:349,-0.04055786
12:10:59:359,-0.03973389
12:10:59:368,-0.03900146
12:10:59:377,-0.03817749
12:10:59:388,-0.03778076
12:10:59:398,-0.03796387
12:10:59:408,-0.03805542
12:10:59:417,-0.03857422
12:10:59:427,-0.03863525
12:10:59:436,-0.03994751
12:10:59:446,-0.03961182
12:10:59:457,-0.03912354
12:10:59:466,-0.03964233
12:10:59:476,-0.03936768
12:10:59:484,-0.0397644
12:10:59:493,-0.03900146
12:10:59:499,-0.03991699
12:10:59:509,-0.04031372
12:10:59:519,-0.03967285
12:10:59:527,-0.04037476
12:10:59:535,-0.03967285
12:10:59:543,-0.04037476
12:10:59:552,-0.04052734
12:10:59:559,-0.04107666
12:10:59:568,-0.04153442
12:10:59:577,-0.04147339
12:10:59:585,-0.040802
12:10:59:592,-0.04104614
12:10:59:600,-0.04052734
12:10:59:608,-0.04052734
12:10:59:617,-0.04019165
12:10:59:626,-0.04098511
12:10:59:635,-0.04125977
12:10:59:645,-0.04058838
12:10:59:652,-0.04138184
12:10:59:659,-0.04083252
12:10:59:669,-0.04141235
12:10:59:676,-0.04171753
12:10:59:685,-0.04141235
12:10:59:694,-0.0406189
12:10:59:701,-0.04077148
12:10:59:711,-0.04074097
12:10:59:719,-0.03939819
12:10:59:727,-0.03939819
12:10:59:735,-0.03930664
12:10:59:743,-0.03955078
12:10:59:753,-0.04040527
12:10:59:761,-0.03970337
12:10:59:770,-0.04058838
12:10:59:778,-0.04129028
12:10:59:786,-0.04043579
12:10:59:795,-0.04098511
12:10:59:803,-0.04150391
12:10:59:814,-0.04187012
12:10:59:822,-0.04156494
12:10:59:831,-0.04135132
12:10:59:838,-0.04208374
12:10:59:848,-0.04077148
12:10:59:856,-0.04193115
12:10:59:863,-0.04116821
12:10:59:873,-0.04238892
12:10:59:880,-0.04312134
12:10:59:890,-0.04360962
12:10:59:897,-0.04421997
12:10:59:905,-0.04342651
12:10:59:913,-0.04421997
12:10:59:921,-0.04351807
12:10:59:931,-0.04309082
12:10:59:941,-0.04266357
12:10:59:950,-0.04211426
12:10:59:959,-0.04159546
12:10:59:967,-0.04217529
12:10:59:975,-0.04220581
12:10:59:983,-0.04348755
12:10:59:992,-0.04364014
12:11:00:002,-0.04299927
12:11:00:013,-0.04418945
12:11:00:022,-0.04434204
12:11:00:031,-0.04421997
12:11:00:040,-0.04333496
12:11:00:049,-0.04333496
12:11:00:058,-0.04327393
12:11:00:070,-0.043396
12:11:00:079,-0.04315186
12:11:00:087,-0.04275513
12:11:00:096,-0.04257202
12:11:00:104,-0.0428772
12:11:00:115,-0.0425415
12:11:00:123,-0.04238892
12:11:00:134,-0.04293823
12:11:00:143,-0.04278564
12:11:00:153,-0.0430603
12:11:00:161,-0.04342651
12:11:00:170,-0.0425415
12:11:00:178,-0.04248047
12:11:00:189,-0.0418396
12:11:00:197,-0.04269409
12:11:00:207,-0.04251099
12:11:00:217,-0.04278564
12:11:00:227,-0.04385376
12:11:00:236,-0.04412842
12:11:00:243,-0.04559326
12:11:00:253,-0.04522705
12:11:00:261,-0.04483032
12:11:00:272,-0.04544067
12:11:00:280,-0.04415894
12:11:00:289,-0.04452515
12:11:00:298,-0.0447998
12:11:00:306,-0.04382324
12:11:00:315,-0.04330444
12:11:00:323,-0.04342651
12:11:00:334,-0.04315186
12:11:00:342,-0.04244995
12:11:00:351,-0.04299927
12:11:00:361,-0.04321289
12:11:00:369,-0.04458618
12:11:00:377,-0.04425049
12:11:00:386,-0.04370117
12:11:00:396,-0.04342651
12:11:00:404,-0.04208374
12:11:00:414,-0.04281616
12:11:00:421,-0.04193115
12:11:00:430,-0.04269409
12:11:00:438,-0.04263306
12:11:00:445,-0.04223633
12:11:00:455,-0.04232788
12:11:00:464,-0.04275513
12:11:00:474,-0.04272461
12:11:00:482,-0.04229736
12:11:00:491,-0.04238892
12:11:00:499,-0.0425415
12:11:00:509,-0.04278564
12:11:00:517,-0.04244995
12:11:00:527,-0.04190063
12:11:00:536,-0.04168701
12:11:00:544,-0.04153442
12:11:00:552,-0.04162598
12:11:00:561,-0.04174805
12:11:00:569,-0.04125977
12:11:00:577,-0.04141235
12:11:00:588,-0.04138184
12:11:00:597,-0.04190063
12:11:00:605,-0.04156494
12:11:00:614,-0.04141235
12:11:00:622,-0.0413208
12:11:00:631,-0.04043579
12:11:00:639,-0.04037476
12:11:00:648,-0.04052734
12:11:00:658,-0.04171753
12:11:00:665,-0.04232788
12:11:00:674,-0.04223633
12:11:00:681,-0.04147339
12:11:00:690,-0.04248047
12:11:00:700,-0.04251099
12:11:00:710,-0.04174805
12:11:00:718,-0.04196167
12:11:00:726,-0.04199219
12:11:00:735,-0.04220581
12:11:00:743,-0.04217529
12:11:00:753,-0.04199219
12:11:00:760,-0.04296875
12:11:00:769,-0.04217529
12:11:00:780,-0.04342651
12:11:00:789,-0.04351807
12:11:00:799,-0.04324341
12:11:00:806,-0.04367065
12:11:00:816,-0.04290771
12:11:00:825,-0.04315186
12:11:00:833,-0.0430603
12:11:00:843,-0.04260254
12:11:00:851,-0.04296875
12:11:00:860,-0.04232788
12:11:00:868,-0.04278564
12:11:00:878,-0.04324341
12:11:00:887,-0.04312134
12:11:00:896,-0.04263306
12:11:00:908,-0.04275513
12:11:00:918,-0.04202271
12:11:00:925,-0.04165649
12:11:00:934,-0.04208374
12:11:00:942,-0.04190063
12:11:00:951,-0.04202271
12:11:00:963,-0.04312134
12:11:00:972,-0.04342651
12:11:00:980,-0.04458618
12:11:00:989,-0.04501343
12:11:00:999,-0.04489136
12:11:01:007,-0.04348755
12:11:01:018,-0.04342651
12:11:01:028,-0.04403687
12:11:01:037,-0.04318237
12:11:01:045,-0.04388428
12:11:01:054,-0.04391479
12:11:01:062,-0.04553223
12:11:01:069,-0.04568481
12:11:01:078,-0.04644775
12:11:01:089,-0.04638672
12:11:01:098,-0.04586792
12:11:01:106,-0.04580688
12:11:01:115,-0.04534912
12:11:01:127,-0.04440308
12:11:01:136,-0.04507446
12:11:01:144,-0.04443359
12:11:01:155,-0.04519653
12:11:01:165,-0.04602051
12:11:01:172,-0.04537964
12:11:01:181,-0.04519653
12:11:01:189,-0.04519653
12:11:01:198,-0.04498291
12:11:01:207,-0.04412842
12:11:01:219,-0.04489136
12:11:01:227,-0.04473877
12:11:01:236,-0.04501343
12:11:01:244,-0.04522705
12:11:01:252,-0.04489136
12:11:01:262,-0.0453186
12:11:01:271,-0.04492188
12:11:01:281,-0.04473877
12:11:01:289,-0.04446411
12:11:01:299,-0.04537964
12:11:01:308,-0.04537964
12:11:01:316,-0.0451355
12:11:01:325,-0.0446167
12:11:01:333,-0.04299927
12:11:01:342,-0.04220581
12:11:01:350,-0.04229736
12:11:01:361,-0.04309082
12:11:01:369,-0.04159546
12:11:01:377,-0.04251099
12:11:01:386,-0.04296875
12:11:01:394,-0.04275513
12:11:01:404,-0.04385376
12:11:01:412,-0.04351807
12:11:01:421,-0.04467773
12:11:01:428,-0.04504395
12:11:01:439,-0.04492188
12:11:01:447,-0.04504395
12:11:01:456,-0.04547119
12:11:01:467,-0.04473877
12:11:01:475,-0.04525757
12:11:01:484,-0.04528809
12:11:01:496,-0.04571533
12:11:01:503,-0.04562378
12:11:01:513,-0.0461731
12:11:01:522,-0.04614258
12:11:01:531,-0.0463562
12:11:01:538,-0.04660034
12:11:01:547,-0.04666138
12:11:01:558,-0.04614258
12:11:01:565,-0.04629517
12:11:01:574,-0.04608154
12:11:01:584,-0.04629517
12:11:01:592,-0.04644775
12:11:01:601,-0.0461731
12:11:01:610,-0.04702759
12:11:01:622,-0.04580688
12:11:01:631,-0.0461731
12:11:01:639,-0.04608154
12:11:01:649,-0.0458374
12:11:01:656,-0.04592896
12:11:01:665,-0.04568481
12:11:01:675,-0.04550171
12:11:01:685,-0.04547119
12:11:01:693,-0.04586792
12:11:01:702,-0.04544067
12:11:01:710,-0.04586792
12:11:01:718,-0.04626465
12:11:01:726,-0.04644775
12:11:01:737,-0.04577637
12:11:01:746,-0.04516602
12:11:01:753,-0.04492188
12:11:01:763,-0.04464722
12:11:01:771,-0.04458618
12:11:01:778,-0.04537964
12:11:01:788,-0.04589844
12:11:01:796,-0.0453186
12:11:01:806,-0.04534912
12:11:01:814,-0.04611206
12:11:01:825,-0.04544067
12:11:01:833,-0.04492188
12:11:01:841,-0.04510498
12:11:01:850,-0.04425049
12:11:01:861,-0.04330444
12:11:01:869,-0.04455566
12:11:01:877,-0.04376221
12:11:01:886,-0.04394531
12:11:01:894,-0.04440308
12:11:01:903,-0.0446167
12:11:01:911,-0.04470825
12:11:01:922,-0.04458618
12:11:01:929,-0.04574585
12:11:01:938,-0.04574585
12:11:01:948,-0.04519653
12:11:01:956,-0.04519653
12:11:01:966,-0.04486084
12:11:01:974,-0.04528809
12:11:01:987,-0.04495239
12:11:01:994,-0.04446411
12:11:02:002,-0.04516602
12:11:02:012,-0.04544067
12:11:02:020,-0.04559326
12:11:02:028,-0.04495239
12:11:02:036,-0.04541016
12:11:02:047,-0.04495239
12:11:02:055,-0.0458374
12:11:02:063,-0.04525757
12:11:02:072,-0.04525757
12:11:02:080,-0.04571533
12:11:02:087,-0.04519653
12:11:02:097,-0.04507446
12:11:02:108,-0.04412842
12:11:02:116,-0.04483032
12:11:02:126,-0.0440979
12:11:02:134,-0.0447998
12:11:02:142,-0.04464722
12:11:02:151,-0.04467773
12:11:02:158,-0.04510498
12:11:02:170,-0.04516602
12:11:02:178,-0.0440979
12:11:02:186,-0.04385376
12:11:02:195,-0.04434204
12:11:02:203,-0.04467773
12:11:02:211,-0.04467773
12:11:02:220,-0.0440979
12:11:02:228,-0.04394531
12:11:02:239,-0.04425049
12:11:02:249,-0.0453186
12:11:02:257,-0.04458618
12:11:02:267,-0.04483032
12:11:02:275,-0.04492188
12:11:02:284,-0.04452515
12:11:02:292,-0.04440308
12:11:02:302,-0.04556274
12:11:02:311,-0.04440308
12:11:02:319,-0.04476929
12:11:02:330,-0.04440308
12:11:02:337,-0.04428101
12:11:02:346,-0.04440308
12:11:02:356,-0.04449463
12:11:02:365,-0.04504395
12:11:02:374,-0.04537964
12:11:02:382,-0.04498291
12:11:02:390,-0.04446411
12:11:02:399,-0.04452515
12:11:02:409,-0.0440979
12:11:02:421,-0.04385376
12:11:02:432,-0.04470825
12:11:02:440,-0.04443359
12:11:02:449,-0.04537964
12:11:02:458,-0.04431152
12:11:02:469,-0.04507446
12:11:02:478,-0.04440308
12:11:02:490,-0.0446167
12:11:02:499,-0.04458618
12:11:02:509,-0.04446411
12:11:02:517,-0.04412842
12:11:02:528,-0.04443359
12:11:02:538,-0.04428101
12:11:02:546,-0.04473877
12:11:02:558,-0.04428101
12:11:02:569,-0.04391479
12:11:02:577,-0.04428101
12:11:02:586,-0.04446411
12:11:02:595,-0.04333496
12:11:02:604,-0.04290771
12:11:02:613,-0.04394531
12:11:02:623,-0.0435791
12:11:02:632,-0.04351807
12:11:02:641,-0.04440308
12:11:02:650,-0.04421997
12:11:02:660,-0.04455566
12:11:02:670,-0.04467773
12:11:02:678,-0.04467773
12:11:02:692,-0.04397583
12:11:02:701,-0.04495239
12:11:02:712,-0.04504395
12:11:02:721,-0.04501343
12:11:02:731,-0.04522705
