time,hmd rotation
11:21:06:816,0.1029447
11:21:06:826,0.1051499
11:21:06:834,0.1055378
11:21:06:842,0.1070398
11:21:06:849,0.1088196
11:21:06:856,0.1094489
11:21:06:864,0.1111569
11:21:06:872,0.11097
11:21:06:881,0.1121074
11:21:06:889,0.1121317
11:21:06:897,0.1124047
11:21:06:905,0.1131296
11:21:06:912,0.1126563
11:21:06:920,0.1138869
11:21:06:929,0.114378
11:21:06:936,0.114233
11:21:06:945,0.1160565
11:21:06:953,0.1161187
11:21:06:960,0.1155494
11:21:06:967,0.1163701
11:21:06:976,0.1162906
11:21:06:984,0.1162991
11:21:06:993,0.115818
11:21:07:002,0.114976
11:21:07:009,0.115697
11:21:07:016,0.1151867
11:21:07:024,0.1150527
11:21:07:030,0.1156492
11:21:07:038,0.1165103
11:21:07:045,0.1173801
11:21:07:055,0.1178699
11:21:07:062,0.1192201
11:21:07:070,0.1199923
11:21:07:077,0.1199199
11:21:07:084,0.1203401
11:21:07:091,0.1197259
11:21:07:098,0.1190631
11:21:07:108,0.1181269
11:21:07:116,0.1171903
11:21:07:124,0.1173949
11:21:07:132,0.1177288
11:21:07:139,0.1179857
11:21:07:145,0.1188919
11:21:07:154,0.1196879
11:21:07:161,0.1199919
11:21:07:169,0.1202768
11:21:07:177,0.1204384
11:21:07:186,0.1203748
11:21:07:193,0.1199764
11:21:07:201,0.120996
11:21:07:210,0.1207923
11:21:07:217,0.1200435
11:21:07:225,0.1201436
11:21:07:232,0.1198371
11:21:07:241,0.1197357
11:21:07:248,0.1191886
11:21:07:256,0.1195318
11:21:07:266,0.1203745
11:21:07:275,0.1194869
11:21:07:283,0.1200904
11:21:07:290,0.1204216
11:21:07:299,0.1205432
11:21:07:307,0.1205847
11:21:07:315,0.1200825
11:21:07:322,0.1205981
11:21:07:330,0.1203816
11:21:07:339,0.1201273
11:21:07:348,0.1203138
11:21:07:356,0.1202358
11:21:07:364,0.120172
11:21:07:372,0.1201808
11:21:07:383,0.1192284
11:21:07:391,0.120125
11:21:07:401,0.1188803
11:21:07:408,0.1188507
11:21:07:415,0.1189483
11:21:07:424,0.1189839
11:21:07:431,0.1184396
11:21:07:439,0.1184351
11:21:07:446,0.1196203
11:21:07:456,0.1193246
11:21:07:464,0.119547
11:21:07:471,0.1183344
11:21:07:480,0.1183943
11:21:07:489,0.1182117
11:21:07:496,0.1176971
11:21:07:508,0.1175801
11:21:07:516,0.1188111
11:21:07:523,0.1181434
11:21:07:530,0.1183349
11:21:07:539,0.1192226
11:21:07:546,0.1189291
11:21:07:553,0.1198281
11:21:07:561,0.1203008
11:21:07:570,0.1206808
