time,hmd rotation
14:49:52:564,-0.009094238
14:49:52:573,-0.008422852
14:49:52:580,-0.007049561
14:49:52:588,-0.004995111
14:49:52:594,-0.004942325
14:49:52:602,-0.003438197
14:49:52:611,-0.003014042
14:49:52:619,-0.003130658
14:49:52:626,-0.005172607
14:49:52:633,-0.006958008
14:49:52:642,-0.009674072
14:49:52:649,-0.01150513
14:49:52:658,-0.01235962
14:49:52:666,-0.01351929
14:49:52:673,-0.0123291
14:49:52:681,-0.01000977
14:49:52:689,-0.00982666
14:49:52:696,-0.008087158
14:49:52:704,-0.009521484
14:49:52:714,-0.01074219
14:49:52:722,-0.01196289
14:49:52:729,-0.01272583
14:49:52:736,-0.01153564
14:49:52:744,-0.009094238
14:49:52:752,-0.007507324
14:49:52:763,-0.004180958
14:49:52:769,-0.001971187
14:49:52:777,-0.002060421
14:49:52:784,-0.001974105
14:49:52:792,-0.003723973
14:49:52:801,-0.004204014
14:49:52:811,-0.005455407
14:49:52:819,-0.005063744
14:49:52:828,-0.004768262
14:49:52:838,-0.004058948
14:49:52:846,-0.003310114
14:49:52:855,-0.003424955
14:49:52:864,-0.003299133
14:49:52:876,-0.00485483
14:49:52:885,-0.006469727
14:49:52:895,-0.006134033
14:49:52:903,-0.007751465
14:49:52:916,-0.005529801
14:49:52:924,-0.004608154
14:49:52:937,-0.003518736
14:49:52:946,-0.002187677
14:49:52:956,-0.0036954
14:49:52:966,-0.004108641
14:49:52:976,-0.005599456
14:49:52:984,-0.00668335
14:49:52:996,-0.008087158
14:49:53:005,-0.009124756
14:49:53:016,-0.009216309
14:49:53:025,-0.008392334
14:49:53:035,-0.007568359
14:49:53:044,-0.006744385
14:49:53:054,-0.005408111
14:49:53:063,-0.005981445
14:49:53:072,-0.007415771
14:49:53:081,-0.008300781
14:49:53:089,-0.008911133
14:49:53:098,-0.009338379
14:49:53:105,-0.008575439
14:49:53:117,-0.006103516
14:49:53:125,-0.004824919
14:49:53:136,-0.005152013
14:49:53:144,-0.006896973
14:49:53:152,-0.008666992
14:49:53:159,-0.01113892
14:49:53:169,-0.01535034
14:49:53:179,-0.01806641
14:49:53:187,-0.01730347
14:49:53:196,-0.01574707
14:49:53:204,-0.01126099
14:49:53:211,-0.006530762
14:49:53:221,-0.004953717
14:49:53:230,-0.004449868
14:49:53:240,-0.007446289
14:49:53:247,-0.01165771
14:49:53:257,-0.01528931
14:49:53:266,-0.01834106
14:49:53:274,-0.01748657
14:49:53:282,-0.01446533
14:49:53:290,-0.01092529
14:49:53:299,-0.003017378
14:49:53:308,0.001957049
14:49:53:316,0.004696179
14:49:53:325,0.004699449
14:49:53:334,0.000314393
14:49:53:343,-0.004670529
14:49:53:351,-0.01156616
14:49:53:361,-0.01855469
14:49:53:369,-0.02261353
14:49:53:379,-0.02297974
14:49:53:389,-0.01837158
14:49:53:399,-0.01153564
14:49:53:407,-0.00604248
14:49:53:415,-0.003186496
14:49:53:422,-0.001725538
14:49:53:430,-0.002040418
14:49:53:441,-0.006103516
14:49:53:449,-0.01055908
14:49:53:459,-0.01364136
14:49:53:467,-0.01446533
14:49:53:476,-0.01376343
14:49:53:484,-0.0123291
14:49:53:491,-0.008728027
14:49:53:501,-0.005592311
14:49:53:510,-0.004253968
14:49:53:521,-0.003514447
14:49:53:528,-0.00579834
14:49:53:538,-0.008270264
14:49:53:547,-0.0116272
14:49:53:554,-0.01281738
14:49:53:565,-0.01275635
14:49:53:572,-0.01144409
14:49:53:582,-0.009979248
14:49:53:591,-0.007080078
14:49:53:600,-0.006317139
14:49:53:608,-0.005504334
14:49:53:616,-0.005737305
14:49:53:626,-0.007019043
14:49:53:633,-0.007598877
14:49:53:644,-0.009490967
14:49:53:651,-0.009063721
14:49:53:660,-0.007995605
14:49:53:668,-0.006744385
14:49:53:680,-0.006011963
14:49:53:689,-0.006072998
14:49:53:699,-0.006408691
14:49:53:707,-0.009490967
14:49:53:715,-0.01025391
14:49:53:724,-0.01089478
14:49:53:732,-0.01052856
14:49:53:742,-0.01113892
14:49:53:749,-0.009643555
14:49:53:760,-0.00793457
14:49:53:768,-0.00486896
14:49:53:776,-0.004175935
14:49:53:784,-0.003376403
14:49:53:791,-0.003625435
14:49:53:800,-0.005349583
14:49:53:809,-0.00769043
14:49:53:817,-0.009429932
14:49:53:825,-0.01080322
14:49:53:834,-0.01190186
14:49:53:844,-0.01116943
14:49:53:853,-0.0100708
14:49:53:861,-0.008575439
14:49:53:871,-0.007141113
14:49:53:879,-0.005517814
14:49:53:887,-0.004645964
14:49:53:894,-0.0051301
14:49:53:903,-0.007537842
14:49:53:911,-0.009277344
14:49:53:920,-0.01037598
14:49:53:930,-0.01199341
14:49:53:938,-0.0116272
14:49:53:946,-0.01025391
14:49:53:954,-0.008544922
14:49:53:965,-0.006378174
14:49:53:973,-0.00604248
14:49:53:984,-0.005238703
14:49:53:992,-0.005859375
14:49:53:999,-0.007751465
14:49:54:007,-0.009399414
14:49:54:015,-0.01077271
14:49:54:024,-0.01113892
14:49:54:031,-0.01211548
14:49:54:042,-0.01202393
14:49:54:051,-0.009918213
14:49:54:059,-0.009063721
14:49:54:067,-0.007659912
14:49:54:075,-0.008239746
14:49:54:084,-0.007537842
14:49:54:094,-0.009124756
14:49:54:104,-0.009674072
14:49:54:113,-0.01095581
14:49:54:122,-0.01077271
14:49:54:129,-0.01168823
14:49:54:139,-0.01107788
14:49:54:146,-0.01205444
14:49:54:156,-0.01107788
14:49:54:166,-0.01019287
14:49:54:174,-0.01031494
14:49:54:185,-0.009552002
14:49:54:192,-0.01004028
14:49:54:200,-0.008850098
14:49:54:211,-0.008422852
14:49:54:219,-0.009094238
14:49:54:228,-0.01052856
14:49:54:236,-0.01022339
14:49:54:245,-0.01116943
14:49:54:252,-0.01071167
14:49:54:261,-0.01135254
14:49:54:270,-0.01034546
14:49:54:279,-0.01062012
14:49:54:287,-0.01040649
14:49:54:296,-0.01068115
14:49:54:305,-0.0105896
14:49:54:313,-0.01071167
14:49:54:320,-0.01095581
14:49:54:330,-0.01113892
14:49:54:339,-0.01141357
14:49:54:348,-0.01187134
14:49:54:356,-0.01168823
14:49:54:365,-0.01159668
14:49:54:373,-0.01135254
14:49:54:381,-0.01000977
14:49:54:391,-0.008911133
14:49:54:399,-0.007873535
14:49:54:408,-0.006866455
14:49:54:415,-0.007019043
14:49:54:425,-0.008026123
14:49:54:433,-0.007171631
14:49:54:441,-0.007415771
14:49:54:451,-0.007904053
14:49:54:459,-0.00793457
14:49:54:469,-0.008483887
14:49:54:477,-0.008361816
14:49:54:486,-0.009002686
14:49:54:495,-0.009674072
14:49:54:502,-0.009796143
14:49:54:512,-0.01025391
14:49:54:520,-0.009796143
14:49:54:528,-0.009979248
14:49:54:536,-0.01016235
14:49:54:545,-0.01052856
14:49:54:554,-0.009185791
14:49:54:562,-0.009277344
14:49:54:571,-0.009033203
14:49:54:579,-0.00982666
14:49:54:588,-0.009338379
14:49:54:596,-0.009887695
14:49:54:604,-0.01037598
14:49:54:612,-0.01132202
14:49:54:621,-0.01126099
14:49:54:629,-0.01187134
14:49:54:637,-0.01141357
14:49:54:645,-0.01062012
14:49:54:654,-0.01037598
14:49:54:662,-0.009399414
14:49:54:671,-0.008666992
14:49:54:680,-0.009155273
14:49:54:690,-0.009674072
14:49:54:697,-0.00994873
14:49:54:706,-0.01049805
14:49:54:714,-0.01135254
14:49:54:722,-0.01116943
14:49:54:730,-0.01171875
14:49:54:738,-0.01235962
14:49:54:748,-0.01202393
14:49:54:755,-0.01153564
14:49:54:763,-0.01071167
14:49:54:771,-0.01074219
14:49:54:779,-0.01113892
14:49:54:790,-0.01016235
14:49:54:798,-0.01034546
14:49:54:805,-0.00970459
14:49:54:813,-0.009857178
14:49:54:821,-0.008880615
14:49:54:831,-0.008666992
14:49:54:839,-0.007446289
14:49:54:851,-0.006896973
14:49:54:860,-0.007263184
14:49:54:872,-0.008789063
14:49:54:880,-0.009613037
14:49:54:889,-0.01089478
14:49:54:898,-0.01043701
14:49:54:907,-0.009460449
14:49:54:914,-0.008026123
14:49:54:923,-0.007019043
14:49:54:931,-0.004235475
14:49:54:942,-0.0040575
14:49:54:951,-0.002282496
14:49:54:960,-0.002554252
14:49:54:968,-0.00406386
14:49:54:975,-0.004599509
14:49:54:982,-0.006011963
14:49:54:992,-0.005001056
14:49:55:001,-0.00408502
14:49:55:009,-0.001249979
14:49:55:017,0.002427203
14:49:55:024,0.005171434
