time,hmd rotation
11:50:56:113,-0.0140686
11:50:56:124,-0.01522827
11:50:56:132,-0.01657104
11:50:56:141,-0.01763916
11:50:56:149,-0.01968384
11:50:56:156,-0.0189209
11:50:56:164,-0.01928711
11:50:56:172,-0.01977539
11:50:56:184,-0.01834106
11:50:56:191,-0.01760864
11:50:56:200,-0.01815796
11:50:56:209,-0.01800537
11:50:56:216,-0.01815796
11:50:56:224,-0.01885986
11:50:56:233,-0.01837158
11:50:56:241,-0.01757813
11:50:56:250,-0.01843262
11:50:56:258,-0.01806641
11:50:56:265,-0.01831055
11:50:56:274,-0.01876831
11:50:56:281,-0.01879883
11:50:56:293,-0.01898193
11:50:56:304,-0.02020264
11:50:56:312,-0.02050781
11:50:56:322,-0.02090454
11:50:56:330,-0.02145386
11:50:56:340,-0.02041626
11:50:56:348,-0.01898193
11:50:56:358,-0.01834106
11:50:56:365,-0.01828003
11:50:56:373,-0.01907349
11:50:56:383,-0.01928711
11:50:56:391,-0.02011108
11:50:56:399,-0.01974487
11:50:56:407,-0.02017212
11:50:56:417,-0.02059937
11:50:56:425,-0.02270508
11:50:56:434,-0.02175903
11:50:56:442,-0.02130127
11:50:56:451,-0.02157593
11:50:56:458,-0.02090454
11:50:56:465,-0.02133179
11:50:56:476,-0.02108765
11:50:56:485,-0.02233887
11:50:56:492,-0.02182007
11:50:56:502,-0.02142334
11:50:56:511,-0.02041626
11:50:56:518,-0.02029419
11:50:56:525,-0.01950073
11:50:56:534,-0.01974487
11:50:56:543,-0.02005005
11:50:56:551,-0.02133179
11:50:56:558,-0.02212524
11:50:56:567,-0.0223999
11:50:56:574,-0.02224731
11:50:56:584,-0.02233887
11:50:56:592,-0.02230835
11:50:56:603,-0.0222168
11:50:56:611,-0.02267456
11:50:56:619,-0.02255249
11:50:56:626,-0.02261353
11:50:56:635,-0.02227783
11:50:56:644,-0.02270508
11:50:56:653,-0.0229187
11:50:56:660,-0.02310181
11:50:56:669,-0.02377319
11:50:56:677,-0.02438354
11:50:56:686,-0.02416992
11:50:56:693,-0.02468872
11:50:56:701,-0.02453613
11:50:56:710,-0.02383423
11:50:56:719,-0.02316284
11:50:56:728,-0.0227356
11:50:56:736,-0.02362061
11:50:56:745,-0.02282715
11:50:56:753,-0.02282715
11:50:56:761,-0.02258301
11:50:56:768,-0.02261353
11:50:56:781,-0.02322388
11:50:56:788,-0.02392578
11:50:56:799,-0.02304077
11:50:56:807,-0.02337646
11:50:56:817,-0.02319336
11:50:56:826,-0.0223999
11:50:56:833,-0.0222168
11:50:56:842,-0.02035522
11:50:56:852,-0.01986694
11:50:56:861,-0.02053833
11:50:56:870,-0.02111816
11:50:56:877,-0.02297974
11:50:56:886,-0.02407837
11:50:56:894,-0.02441406
11:50:56:905,-0.02416992
11:50:56:912,-0.02328491
11:50:56:919,-0.02227783
11:50:56:930,-0.02185059
11:50:56:937,-0.02093506
11:50:56:946,-0.02133179
11:50:56:953,-0.02209473
11:50:56:961,-0.02404785
11:50:56:972,-0.0244751
11:50:56:980,-0.02456665
11:50:56:988,-0.02529907
11:50:56:997,-0.02606201
11:50:57:008,-0.02609253
11:50:57:016,-0.02606201
11:50:57:028,-0.02609253
11:50:57:036,-0.02560425
11:50:57:044,-0.02758789
11:50:57:053,-0.0272522
11:50:57:062,-0.02774048
11:50:57:070,-0.02844238
11:50:57:079,-0.02880859
11:50:57:088,-0.02813721
11:50:57:097,-0.0289917
11:50:57:105,-0.02856445
11:50:57:114,-0.02947998
11:50:57:121,-0.02874756
11:50:57:130,-0.02932739
11:50:57:141,-0.02981567
11:50:57:148,-0.0295105
11:50:57:157,-0.02853394
11:50:57:165,-0.02832031
11:50:57:173,-0.02822876
11:50:57:181,-0.02874756
11:50:57:188,-0.02816772
11:50:57:199,-0.02828979
11:50:57:208,-0.02838135
11:50:57:215,-0.02865601
11:50:57:224,-0.02816772
11:50:57:232,-0.02697754
11:50:57:240,-0.02752686
11:50:57:249,-0.02752686
11:50:57:259,-0.02734375
11:50:57:268,-0.02886963
11:50:57:275,-0.0291748
11:50:57:283,-0.02966309
11:50:57:292,-0.03076172
11:50:57:299,-0.03076172
11:50:57:310,-0.03082275
11:50:57:318,-0.02963257
11:50:57:327,-0.02911377
11:50:57:335,-0.02810669
11:50:57:343,-0.02832031
11:50:57:351,-0.02792358
11:50:57:359,-0.02734375
11:50:57:368,-0.02648926
11:50:57:376,-0.02612305
11:50:57:383,-0.02590942
11:50:57:391,-0.02514648
11:50:57:399,-0.02511597
11:50:57:407,-0.02471924
11:50:57:415,-0.02453613
11:50:57:424,-0.02481079
11:50:57:431,-0.025177
11:50:57:440,-0.02532959
11:50:57:449,-0.02545166
11:50:57:457,-0.02615356
11:50:57:464,-0.02627563
11:50:57:473,-0.02645874
11:50:57:481,-0.02536011
11:50:57:491,-0.02490234
11:50:57:498,-0.02453613
11:50:57:506,-0.02383423
11:50:57:514,-0.02285767
11:50:57:522,-0.02316284
11:50:57:531,-0.02258301
11:50:57:538,-0.02157593
11:50:57:550,-0.02209473
11:50:57:558,-0.02102661
11:50:57:566,-0.0206604
11:50:57:574,-0.02023315
11:50:57:583,-0.02093506
11:50:57:592,-0.02053833
11:50:57:602,-0.02011108
11:50:57:610,-0.01925659
11:50:57:619,-0.01821899
11:50:57:627,-0.01879883
11:50:57:635,-0.01803589
11:50:57:643,-0.01773071
11:50:57:652,-0.0177002
11:50:57:660,-0.01727295
11:50:57:672,-0.01785278
11:50:57:680,-0.01751709
11:50:57:690,-0.01751709
11:50:57:699,-0.01721191
11:50:57:708,-0.01712036
11:50:57:719,-0.0168457
11:50:57:732,-0.01757813
11:50:57:742,-0.01724243
11:50:57:752,-0.01751709
11:50:57:762,-0.01812744
11:50:57:772,-0.01776123
11:50:57:782,-0.01708984
11:50:57:794,-0.01672363
11:50:57:804,-0.01675415
11:50:57:813,-0.01647949
11:50:57:822,-0.01608276
11:50:57:829,-0.01608276
11:50:57:839,-0.0168457
11:50:57:850,-0.01739502
11:50:57:859,-0.0178833
11:50:57:867,-0.01889038
11:50:57:877,-0.01898193
11:50:57:886,-0.01870728
11:50:57:895,-0.01882935
11:50:57:905,-0.01940918
11:50:57:917,-0.02090454
11:50:57:926,-0.0213623
11:50:57:935,-0.02178955
11:50:57:945,-0.02130127
11:50:57:955,-0.02258301
11:50:57:963,-0.02349854
11:50:57:975,-0.02377319
11:50:57:984,-0.02423096
11:50:57:997,-0.02532959
11:50:58:005,-0.02713013
11:50:58:016,-0.02801514
11:50:58:025,-0.02896118
11:50:58:035,-0.02972412
11:50:58:044,-0.03137207
11:50:58:054,-0.03326416
11:50:58:066,-0.03408813
11:50:58:075,-0.03640747
11:50:58:084,-0.03811646
11:50:58:095,-0.04110718
11:50:58:105,-0.04122925
11:50:58:117,-0.04327393
11:50:58:126,-0.04562378
11:50:58:134,-0.04776001
11:50:58:143,-0.04714966
11:50:58:152,-0.04833984
11:50:58:162,-0.04998779
11:50:58:171,-0.05117798
11:50:58:181,-0.05227661
11:50:58:192,-0.05233765
11:50:58:202,-0.05450439
11:50:58:212,-0.0552063
11:50:58:221,-0.05654907
11:50:58:232,-0.0581665
11:50:58:244,-0.06112671
11:50:58:253,-0.06161499
11:50:58:264,-0.0632019
11:50:58:272,-0.0647583
11:50:58:282,-0.06567383
11:50:58:291,-0.06814575
11:50:58:299,-0.06845093
11:50:58:311,-0.07015991
11:50:58:320,-0.07165527
11:50:58:329,-0.07250977
11:50:58:339,-0.07284546
11:50:58:350,-0.07241821
11:50:58:360,-0.07293701
11:50:58:371,-0.07293701
11:50:58:381,-0.07220459
11:50:58:392,-0.07330322
11:50:58:401,-0.07348633
11:50:58:412,-0.07382202
11:50:58:422,-0.07443237
11:50:58:430,-0.07452393
11:50:58:438,-0.07470703
11:50:58:450,-0.0753479
11:50:58:459,-0.0753479
11:50:58:467,-0.07409668
11:50:58:476,-0.07318115
11:50:58:485,-0.07223511
11:50:58:493,-0.07125854
11:50:58:502,-0.07107544
11:50:58:515,-0.06939697
11:50:58:524,-0.06817627
11:50:58:534,-0.06546021
11:50:58:541,-0.06582642
11:50:58:550,-0.06494141
11:50:58:559,-0.06268311
11:50:58:570,-0.06091309
11:50:58:579,-0.0609436
11:50:58:587,-0.0597229
11:50:58:597,-0.05862427
11:50:58:606,-0.05728149
11:50:58:615,-0.05618286
11:50:58:624,-0.05737305
11:50:58:633,-0.05822754
11:50:58:641,-0.05847168
11:50:58:650,-0.05975342
11:50:58:660,-0.05981445
11:50:58:668,-0.0597229
11:50:58:676,-0.06118774
11:50:58:686,-0.06283569
11:50:58:695,-0.06365967
11:50:58:702,-0.06369019
11:50:58:710,-0.06402588
11:50:58:720,-0.06460571
11:50:58:729,-0.06463623
11:50:58:740,-0.06460571
11:50:58:749,-0.06594849
11:50:58:756,-0.06634521
11:50:58:764,-0.06619263
11:50:58:772,-0.06695557
11:50:58:781,-0.06756592
11:50:58:790,-0.06738281
11:50:58:799,-0.06723022
11:50:58:808,-0.0670166
11:50:58:815,-0.06732178
11:50:58:824,-0.0663147
11:50:58:832,-0.06756592
11:50:58:841,-0.0675354
11:50:58:850,-0.06802368
11:50:58:860,-0.06774902
11:50:58:869,-0.06854248
11:50:58:879,-0.06936646
11:50:58:887,-0.07040405
11:50:58:895,-0.07043457
11:50:58:903,-0.07070923
11:50:58:911,-0.07150269
11:50:58:923,-0.07196045
11:50:58:931,-0.0730896
11:50:58:940,-0.07351685
11:50:58:949,-0.07293701
11:50:58:957,-0.07278442
11:50:58:965,-0.07394409
11:50:58:977,-0.07479858
11:50:58:985,-0.07562256
11:50:58:994,-0.07611084
11:50:59:004,-0.07635498
11:50:59:012,-0.07736206
11:50:59:022,-0.07684326
11:50:59:033,-0.07836914
11:50:59:045,-0.07876587
11:50:59:053,-0.07958984
11:50:59:062,-0.08032227
11:50:59:072,-0.08126831
11:50:59:083,-0.08166504
11:50:59:091,-0.08294678
11:50:59:101,-0.08288574
11:50:59:110,-0.08258057
11:50:59:117,-0.08355713
11:50:59:125,-0.08312988
11:50:59:133,-0.08303833
11:50:59:141,-0.08297729
11:50:59:149,-0.08270264
11:50:59:159,-0.0821228
11:50:59:168,-0.08337402
11:50:59:175,-0.08331299
11:50:59:184,-0.0826416
11:50:59:192,-0.08349609
11:50:59:200,-0.08251953
11:50:59:209,-0.08288574
11:50:59:220,-0.08279419
11:50:59:228,-0.08239746
11:50:59:239,-0.08358765
11:50:59:247,-0.08456421
11:50:59:256,-0.08535767
11:50:59:265,-0.08694458
11:50:59:272,-0.08670044
11:50:59:280,-0.08792114
11:50:59:288,-0.08843994
11:50:59:298,-0.08947754
11:50:59:306,-0.08905029
11:50:59:314,-0.09024048
11:50:59:322,-0.09124756
11:50:59:330,-0.09143066
11:50:59:338,-0.0930481
11:50:59:347,-0.09335327
11:50:59:358,-0.09506226
11:50:59:367,-0.09591675
11:50:59:375,-0.09561157
11:50:59:386,-0.0958252
11:50:59:394,-0.09506226
11:50:59:401,-0.09594727
11:50:59:410,-0.09616089
11:50:59:421,-0.09701538
11:50:59:429,-0.09643555
11:50:59:437,-0.09661865
11:50:59:445,-0.0954895
11:50:59:453,-0.09448242
11:50:59:462,-0.09381104
11:50:59:469,-0.09417725
11:50:59:480,-0.09243774
11:50:59:489,-0.0916748
11:50:59:497,-0.0920105
11:50:59:507,-0.09307861
11:50:59:516,-0.09231567
11:50:59:526,-0.09387207
11:50:59:535,-0.09414673
11:50:59:542,-0.09414673
11:50:59:550,-0.09494019
11:50:59:558,-0.09423828
11:50:59:567,-0.09637451
11:50:59:576,-0.09603882
11:50:59:585,-0.09677124
11:50:59:596,-0.09750366
11:50:59:605,-0.09848022
11:50:59:613,-0.09802246
11:50:59:622,-0.09884644
11:50:59:630,-0.09832764
11:50:59:640,-0.09997559
11:50:59:649,-0.099823
11:50:59:660,-0.1015015
11:50:59:668,-0.1025085
11:50:59:677,-0.1029663
11:50:59:688,-0.1036682
11:50:59:696,-0.1038208
11:50:59:705,-0.1040649
11:50:59:714,-0.105011
11:50:59:726,-0.1057434
11:50:59:734,-0.1073303
11:50:59:742,-0.1071167
11:50:59:751,-0.1091919
11:50:59:758,-0.1094666
11:50:59:767,-0.1110535
11:50:59:777,-0.1129456
11:50:59:786,-0.1133728
11:50:59:794,-0.1140442
11:50:59:802,-0.1148376
11:50:59:810,-0.1157532
11:50:59:817,-0.1171875
11:50:59:824,-0.1172791
11:50:59:832,-0.1170959
11:50:59:843,-0.1177368
11:50:59:851,-0.1184387
11:50:59:859,-0.118866
11:50:59:869,-0.1190186
11:50:59:876,-0.1178894
11:50:59:884,-0.117218
11:50:59:891,-0.1162109
11:50:59:900,-0.1159973
11:50:59:909,-0.1162415
11:50:59:916,-0.1160278
11:50:59:925,-0.1160583
11:50:59:932,-0.1160889
11:50:59:939,-0.1129456
11:50:59:952,-0.1105957
11:50:59:962,-0.1110535
11:50:59:971,-0.1089783
11:50:59:980,-0.1092529
11:50:59:989,-0.1088562
11:50:59:996,-0.10672
11:51:00:005,-0.1076965
11:51:00:017,-0.1051941
11:51:00:026,-0.1054077
11:51:00:035,-0.1032715
11:51:00:044,-0.1019897
11:51:00:052,-0.1011963
11:51:00:061,-0.09991455
11:51:00:071,-0.09768677
11:51:00:083,-0.09512329
11:51:00:091,-0.09274292
11:51:00:098,-0.08926392
11:51:00:108,-0.08755493
11:51:00:116,-0.08599854
11:51:00:123,-0.08477783
11:51:00:131,-0.084198
11:51:00:141,-0.08364868
11:51:00:151,-0.0843811
11:51:00:158,-0.08309937
11:51:00:166,-0.08215332
11:51:00:173,-0.0814209
11:51:00:182,-0.08023071
11:51:00:192,-0.07852173
11:51:00:203,-0.0776062
11:51:00:212,-0.07748413
11:51:00:219,-0.07806396
11:51:00:228,-0.07806396
11:51:00:237,-0.07904053
11:51:00:246,-0.07800293
11:51:00:253,-0.07745361
11:51:00:264,-0.07516479
11:51:00:273,-0.07165527
11:51:00:280,-0.0668335
11:51:00:289,-0.06274414
11:51:00:297,-0.05844116
11:51:00:305,-0.0552063
11:51:00:312,-0.05548096
11:51:00:322,-0.05429077
11:51:00:330,-0.0541687
11:51:00:339,-0.05392456
11:51:00:347,-0.05395508
11:51:00:356,-0.05523682
11:51:00:364,-0.05627441
11:51:00:372,-0.05514526
11:51:00:384,-0.05541992
11:51:00:393,-0.0541687
11:51:00:401,-0.05334473
11:51:00:409,-0.05358887
11:51:00:417,-0.05514526
11:51:00:424,-0.05828857
11:51:00:432,-0.05804443
11:51:00:445,-0.05841064
11:51:00:454,-0.05514526
11:51:00:464,-0.05249023
11:51:00:474,-0.04995728
11:51:00:481,-0.0486145
11:51:00:489,-0.04589844
11:51:00:496,-0.04266357
11:51:00:505,-0.04174805
11:51:00:514,-0.04000854
11:51:00:525,-0.03881836
11:51:00:533,-0.03741455
11:51:00:541,-0.0357666
11:51:00:548,-0.03533936
11:51:00:558,-0.03384399
11:51:00:566,-0.03341675
11:51:00:576,-0.03399658
11:51:00:584,-0.03237915
11:51:00:595,-0.03253174
11:51:00:602,-0.03216553
11:51:00:610,-0.03186035
11:51:00:618,-0.03149414
11:51:00:626,-0.03128052
11:51:00:636,-0.03323364
11:51:00:644,-0.03387451
11:51:00:652,-0.03479004
11:51:00:660,-0.03573608
11:51:00:670,-0.03652954
11:51:00:678,-0.03753662
11:51:00:689,-0.03918457
11:51:00:701,-0.03927612
11:51:00:709,-0.03866577
11:51:00:718,-0.03973389
11:51:00:726,-0.04055786
11:51:00:736,-0.04003906
11:51:00:743,-0.04064941
11:51:00:754,-0.04153442
11:51:00:763,-0.04544067
11:51:00:772,-0.04711914
11:51:00:781,-0.04882813
11:51:00:790,-0.05059814
11:51:00:799,-0.05255127
11:51:00:807,-0.0546875
11:51:00:818,-0.05975342
11:51:00:826,-0.0617981
11:51:00:836,-0.06219482
11:51:00:845,-0.06570435
11:51:00:855,-0.06546021
11:51:00:864,-0.06472778
11:51:00:872,-0.06387329
11:51:00:884,-0.06311035
11:51:00:892,-0.06375122
11:51:00:901,-0.06350708
11:51:00:910,-0.06393433
11:51:00:918,-0.06298828
11:51:00:927,-0.06161499
11:51:00:937,-0.06253052
11:51:00:946,-0.06134033
11:51:00:957,-0.06011963
11:51:00:966,-0.0597229
11:51:00:976,-0.05984497
11:51:00:985,-0.06069946
11:51:00:993,-0.0607605
11:51:01:001,-0.06143188
11:51:01:011,-0.06164551
11:51:01:020,-0.06082153
11:51:01:027,-0.06237793
11:51:01:036,-0.06103516
11:51:01:044,-0.06362915
11:51:01:054,-0.05633545
11:51:01:062,-0.05648804
11:51:01:071,-0.05761719
11:51:01:079,-0.05618286
11:51:01:088,-0.06399536
11:51:01:096,-0.05770874
11:51:01:104,-0.06158447
11:51:01:112,-0.06280518
11:51:01:120,-0.06082153
11:51:01:128,-0.06027222
11:51:01:139,-0.05877686
11:51:01:147,-0.05722046
11:51:01:157,-0.05700684
11:51:01:165,-0.05722046
11:51:01:172,-0.05810547
11:51:01:180,-0.05844116
11:51:01:188,-0.05914307
11:51:01:199,-0.05822754
11:51:01:208,-0.05828857
11:51:01:216,-0.05758667
11:51:01:226,-0.05657959
11:51:01:233,-0.05596924
11:51:01:242,-0.05743408
11:51:01:250,-0.05490112
11:51:01:259,-0.05630493
11:51:01:267,-0.05645752
11:51:01:274,-0.05651855
11:51:01:283,-0.05566406
11:51:01:291,-0.05386353
11:51:01:298,-0.05322266
11:51:01:309,-0.04974365
11:51:01:318,-0.04699707
11:51:01:326,-0.04458618
11:51:01:334,-0.0423584
11:51:01:341,-0.04104614
11:51:01:349,-0.04052734
11:51:01:359,-0.03860474
11:51:01:367,-0.03640747
11:51:01:377,-0.03277588
11:51:01:386,-0.0319519
11:51:01:392,-0.03030396
11:51:01:402,-0.02764893
11:51:01:411,-0.02560425
11:51:01:422,-0.02484131
11:51:01:431,-0.02420044
11:51:01:441,-0.0244751
11:51:01:449,-0.02325439
11:51:01:456,-0.02243042
11:51:01:464,-0.02322388
11:51:01:472,-0.02386475
11:51:01:482,-0.02639771
11:51:01:492,-0.02416992
11:51:01:501,-0.02633667
11:51:01:509,-0.02487183
11:51:01:518,-0.02532959
11:51:01:527,-0.02435303
11:51:01:534,-0.02218628
11:51:01:542,-0.02334595
11:51:01:553,-0.02032471
11:51:01:562,-0.01849365
11:51:01:569,-0.01651001
11:51:01:578,-0.01583862
11:51:01:585,-0.015625
11:51:01:593,-0.01455688
11:51:01:604,-0.01138306
11:51:01:613,-0.00894165
11:51:01:622,-0.007446289
11:51:01:629,-0.006591797
11:51:01:638,-0.005409298
11:51:01:646,-0.004713017
11:51:01:653,-0.003227961
11:51:01:662,-0.003399956
11:51:01:675,-0.001773303
11:51:01:684,-0.0001664264
11:51:01:693,0.0002451558
11:51:01:703,0.001833391
11:51:01:711,0.002648147
11:51:01:718,0.004130568
11:51:01:727,0.003017872
11:51:01:735,0.00339831
11:51:01:744,0.002561178
11:51:01:754,0.003343317
11:51:01:765,0.003205632
11:51:01:774,0.003962435
11:51:01:783,0.005032763
11:51:01:791,0.006317323
11:51:01:800,0.008291741
11:51:01:809,0.01007571
11:51:01:816,0.01235877
11:51:01:825,0.01198526
11:51:01:833,0.0129797
11:51:01:839,0.01288641
11:51:01:848,0.01225079
11:51:01:857,0.0151877
11:51:01:866,0.01403265
11:51:01:874,0.0131929
11:51:01:884,0.01207306
11:51:01:893,0.01223212
11:51:01:903,0.01217818
11:51:01:910,0.01183904
11:51:01:918,0.01280805
11:51:01:927,0.01328489
11:51:01:935,0.0146464
11:51:01:943,0.01543188
11:51:01:951,0.01630955
11:51:01:959,0.0173119
11:51:01:969,0.01899249
11:51:01:977,0.02171643
11:51:01:985,0.02292446
11:51:01:994,0.02358507
11:51:02:001,0.0237312
11:51:02:010,0.02373076
11:51:02:018,0.02336569
11:51:02:027,0.02215776
11:51:02:034,0.02367236
11:51:02:044,0.02218368
11:51:02:054,0.02278272
11:51:02:062,0.02794068
11:51:02:070,0.02341989
11:51:02:077,0.02472517
11:51:02:087,0.02398912
11:51:02:094,0.02129054
11:51:02:102,0.02347414
11:51:02:112,0.02165295
11:51:02:120,0.02259215
11:51:02:128,0.02130159
11:51:02:136,0.02306814
11:51:02:145,0.02299803
11:51:02:153,0.02278542
11:51:02:160,0.02385582
11:51:02:171,0.02404444
11:51:02:178,0.02564614
11:51:02:188,0.02478202
11:51:02:195,0.02524188
11:51:02:206,0.0254743
11:51:02:213,0.02614329
11:51:02:222,0.02606562
11:51:02:232,0.02517284
11:51:02:240,0.02617466
11:51:02:249,0.02619361
11:51:02:257,0.02667356
11:51:02:266,0.02699093
11:51:02:275,0.0285408
11:51:02:284,0.02876449
11:51:02:293,0.03138609
11:51:02:300,0.0321551
11:51:02:309,0.03226253
11:51:02:317,0.03143163
11:51:02:326,0.032588
11:51:02:334,0.03281122
11:51:02:344,0.03244483
11:51:02:351,0.03172622
11:51:02:359,0.03124162
11:51:02:371,0.03068464
11:51:02:379,0.0300778
11:51:02:387,0.03042226
11:51:02:395,0.03070015
11:51:02:405,0.03125297
11:51:02:413,0.03303634
11:51:02:420,0.03311711
11:51:02:430,0.03414671
11:51:02:437,0.03433743
11:51:02:445,0.03593394
11:51:02:456,0.03755521
11:51:02:464,0.03791253
11:51:02:472,0.03936964
11:51:02:480,0.04042928
11:51:02:490,0.04116752
11:51:02:498,0.04224112
11:51:02:508,0.041885
11:51:02:518,0.04172933
11:51:02:527,0.04158674
11:51:02:535,0.04139288
11:51:02:543,0.04140788
11:51:02:551,0.04034576
11:51:02:558,0.03800135
11:51:02:567,0.03620457
11:51:02:576,0.03288612
11:51:02:584,0.03252634
11:51:02:592,0.03020022
11:51:02:600,0.02891798
11:51:02:610,0.02572447
11:51:02:617,0.02360899
11:51:02:625,0.02427169
11:51:02:634,0.02259994
11:51:02:642,0.02011601
11:51:02:650,0.0190524
11:51:02:659,0.01778823
11:51:02:666,0.01793976
11:51:02:674,0.01603257
11:51:02:682,0.01561697
11:51:02:691,0.01416941
11:51:02:701,0.01316479
11:51:02:709,0.01306163
11:51:02:717,0.01282444
11:51:02:725,0.01344724
11:51:02:733,0.0133405
11:51:02:741,0.0132314
11:51:02:749,0.01415096
11:51:02:759,0.01557551
11:51:02:767,0.01613705
11:51:02:774,0.01698733
11:51:02:783,0.01739112
11:51:02:793,0.01911833
11:51:02:800,0.02094984
11:51:02:810,0.02314502
11:51:02:818,0.02488375
11:51:02:825,0.02540171
11:51:02:834,0.02630188
11:51:02:841,0.02784767
11:51:02:848,0.02938693
11:51:02:858,0.02960103
11:51:02:869,0.02965374
11:51:02:877,0.03033487
11:51:02:886,0.03105492
11:51:02:897,0.03217376
11:51:02:904,0.03184442
11:51:02:913,0.03184037
11:51:02:921,0.03226448
11:51:02:928,0.03225311
11:51:02:936,0.03299594
11:51:02:944,0.03338287
11:51:02:952,0.0340727
11:51:02:960,0.03492288
11:51:02:968,0.03622719
11:51:02:977,0.0357407
11:51:02:985,0.03557885
11:51:02:993,0.03548904
11:51:03:000,0.03533653
11:51:03:009,0.03543545
11:51:03:017,0.03558832
11:51:03:025,0.03592096
11:51:03:035,0.03695718
11:51:03:043,0.03818256
11:51:03:050,0.03930632
11:51:03:060,0.03964533
11:51:03:071,0.0402692
11:51:03:080,0.04119352
11:51:03:088,0.04254942
11:51:03:098,0.04242795
11:51:03:105,0.04225744
11:51:03:115,0.04370752
11:51:03:125,0.04407333
11:51:03:135,0.04517652
11:51:03:142,0.04547702
11:51:03:152,0.04628148
11:51:03:160,0.04720099
11:51:03:168,0.04822398
11:51:03:178,0.04890798
11:51:03:187,0.04961645
11:51:03:197,0.05040422
11:51:03:205,0.05095948
11:51:03:214,0.05104654
11:51:03:222,0.05078478
11:51:03:230,0.05070662
11:51:03:239,0.05088675
11:51:03:250,0.05134133
11:51:03:258,0.05081202
11:51:03:266,0.04986369
11:51:03:276,0.04973188
11:51:03:284,0.04947542
11:51:03:292,0.05010653
11:51:03:299,0.05120952
11:51:03:311,0.051267
11:51:03:319,0.05168378
11:51:03:327,0.05234629
11:51:03:336,0.05282195
11:51:03:345,0.05253217
11:51:03:353,0.05329892
11:51:03:362,0.05267394
11:51:03:372,0.05216656
11:51:03:380,0.05146232
11:51:03:388,0.05176209
11:51:03:397,0.05216102
11:51:03:406,0.05367937
11:51:03:413,0.05464441
11:51:03:422,0.05424627
